reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
9a069acd-5154-475f-bad0-4be67e3f896d,Joana Chingwe,https://play-lh.googleusercontent.com/a-/ALV-UjXMDrQMCYwuhLKMJnNjVbJ6VODLiKz0cLl23t7US4kjjXHCwnOf,profound,5,0,1.2026.090,2026-04-09 23:07:11,,,1.2026.090
f6a940b9-c735-4977-9f2b-ff96a1686cab,Daniel Stephen,https://play-lh.googleusercontent.com/a-/ALV-UjXkLeC-QCN2Mk48MbdyatTZLL6qrKh0TzheOx14K7MrRmZcS2_V,nice one,5,0,1.2026.062,2026-04-09 23:06:28,,,1.2026.062
52dbee0d-8cbe-4bc0-bab2-d82cf3a82418,Saroj Kumar,https://play-lh.googleusercontent.com/a-/ALV-UjUZFJ_dj6MfApkaA4xooYqh5Lsuj5Ei-pmYeChLJ73GL5P3Va1o,better,5,0,1.2026.083,2026-04-09 23:04:01,,,1.2026.083
9303058d-bc9f-4f55-9ed1-545446adbde0,Viji,https://play-lh.googleusercontent.com/a/ACg8ocK9fNmOfRvy8RlssxpMS0UiDHuVn0D7Noz5VtrqDdhZYnYDRQ=mo,nice,5,0,,2026-04-09 23:02:47,,,
af18610a-5935-4780-939c-19d37885f9bc,Moshood Khadijat,https://play-lh.googleusercontent.com/a/ACg8ocLPLEshBi3FUAOZcMppxb5eO-Q-o3w86n0TlkCs79z6iQo66A=mo,It works well.,5,0,1.2026.069,2026-04-09 23:02:46,,,1.2026.069
baef12e1-9ccd-4964-bbcb-483e13461bf2,Elisabeth Odu,https://play-lh.googleusercontent.com/a/ACg8ocInZQihZOTZQyEDbz5L4TY6ACUf9hPhP_fMCEIPsowxjMtc9w=mo,perfect,5,0,1.2026.055,2026-04-09 23:00:29,,,1.2026.055
a081ea43-e46d-412f-8f3f-8437a40091d7,Gg Dd,https://play-lh.googleusercontent.com/a/ACg8ocLssIp3fJpOZ4pIP_yHYWlfI0SxE0Xx9yGicFERcvjXa_JJpw=mo,perfect,5,0,1.2026.090,2026-04-09 23:00:02,,,1.2026.090
f9f2741f-9121-4dc7-8968-d861b2f49222,Treasure Johnson,https://play-lh.googleusercontent.com/a-/ALV-UjXj0hg9SN3Yce84mpKEiaqcjYt1z9g1Bh5fQiP45eVoR2QdL9Me,😊,4,0,1.2026.076,2026-04-09 22:59:05,,,1.2026.076
842a0dcc-6785-44c3-b138-013771323bf8,Atilola Blessing,https://play-lh.googleusercontent.com/a-/ALV-UjUo4htwKcvWilHdjGJfeZRCnBA0Z7NTbMz3hHFSKGKHLuzNFUI,very good,4,0,1.2026.090,2026-04-09 22:56:49,,,1.2026.090
12bf4644-a53b-42db-aca9-b4e4039ff803,Mary John,https://play-lh.googleusercontent.com/a/ACg8ocLMQ2dm7KKmAbYuiUoreh2DuH3ChpMahRiDzo0faGqvPA8L-w=mo,it's like a good information box,5,0,1.2026.090,2026-04-09 22:56:12,,,1.2026.090
69b747fd-52f0-4980-96e0-51232f81bbb4,gambino sound,https://play-lh.googleusercontent.com/a-/ALV-UjXzUNulOcdxSbM4VaQGCx2cJ93TkrY-ZnnqfYD2u2TOSCrcF37h,авторские права на текст песни ))),1,0,1.2026.090,2026-04-09 22:55:10,,,1.2026.090
a78e988f-4737-4fa2-b148-fcd19a8a7f92,Priyesh,https://play-lh.googleusercontent.com/a/ACg8ocIFJHqxjw47YjbjKGM-U54LPKREkq0kaEBsqJ0dRMZQk4J_VQ=mo,One of the human greatest achievements. Google just nailed it.,5,0,1.2026.090,2026-04-09 22:54:55,,,1.2026.090
6e746eb4-98a2-43aa-adf1-94a7d8e5e296,Malik Ahmed,https://play-lh.googleusercontent.com/a/ACg8ocJRMHDmTXcMGLnoWGDOWa_r6Ty0HNw3YH6drLIPMdYiI6I1qA=mo,exilent,5,0,1.2026.090,2026-04-09 22:53:00,,,1.2026.090
95479b99-5e4b-4649-a799-3c09686febca,Hhh Yyy,https://play-lh.googleusercontent.com/a/ACg8ocIsUQSc1FaGrTgE8aBLl-CB1suk3t3NSRQxdgm-hbd9r_WvjA=mo,good app,5,0,1.2026.083,2026-04-09 22:48:37,,,1.2026.083
dd931a55-6cea-4d1b-ba2f-c67523640245,Wrakshop 432,https://play-lh.googleusercontent.com/a/ACg8ocIIR8oADzqR-iiH63T_p_qEc58DkBboe9ReNyWGw-LPVwgvkQ=mo,good,5,0,1.2026.090,2026-04-09 22:48:02,,,1.2026.090
277567ba-24fb-4798-9d92-2ef18bfda931,Hannan Molla,https://play-lh.googleusercontent.com/a-/ALV-UjWeriTKSj1krPnu0M-mFAlJgcHATZ17sGg3TDibDt42A-xrttOrjw,awesome 👍👍,5,0,,2026-04-09 22:42:55,,,
3ac20d9d-e227-49be-95ff-0c16fc365529,md alvi amin,https://play-lh.googleusercontent.com/a-/ALV-UjUbSFOL5zPDuwOk6n9zI7onU53jtnIhAixsvCHzQqFRtz934am-,Do faster,2,0,1.2026.083,2026-04-09 22:41:47,,,1.2026.083
6ec012cf-e838-41e2-8681-80f087e89026,BHUKYA RAMESH,https://play-lh.googleusercontent.com/a-/ALV-UjVkto122sXXr04IN915TsvayHOQPou8XkATpaqtT0E373t7DgY,good,4,0,1.2026.055,2026-04-09 22:41:33,,,1.2026.055
8f687092-1137-4ff1-aa6d-48e94d2fe78f,Happyman Ebere,https://play-lh.googleusercontent.com/a-/ALV-UjUPdYKQKWnQv5Rrur3XjzC0Fn7mc85dznrBcjvv9bR87mNoMsQ,"I would have given a five star, why is it taking too much time to respond?",4,1,1.2026.055,2026-04-09 22:40:11,,,1.2026.055
aa70f481-ea3c-4085-b291-19837a3c829f,Karen Baldwin,https://play-lh.googleusercontent.com/a-/ALV-UjU_m8j9qO9yJAJ-tUuOouJR-rIhiDjRAfhpaegekO-mgSDO7d65mw,my favorite app by far,5,0,1.2026.090,2026-04-09 22:38:02,,,1.2026.090
ee378a0b-8927-4bb6-95d3-e2d4c7ec02aa,Suleiman Ibrahim YAkub,https://play-lh.googleusercontent.com/a-/ALV-UjUQbUUnTAW8ngGwAVG6aK9c_u0PnaB_PBQigM4Cx1-MdY8Pgz4,👌👌👌👌 every time I will proud with chartGPT I love it,5,0,1.2026.090,2026-04-09 22:37:37,,,1.2026.090
cec73118-e839-47af-a1cd-a168c900ae10,Todd Snider,https://play-lh.googleusercontent.com/a/ACg8ocLaPF7DcAsogr_Bu_QMqVogj7ZMfTSynKzW5_qsgOn26pQxrA=mo,Great,1,0,1.2026.076,2026-04-09 22:37:22,,,1.2026.076
b77875ae-c133-443f-b836-8be491894926,Avvy Nicolex,https://play-lh.googleusercontent.com/a/ACg8ocJyVFhLfOT4MmrLD8TTxtHpDupLVKTfeHTI0VsdFWKUy5LZlw=mo,trusted and reliable,5,0,1.2026.083,2026-04-09 22:35:50,,,1.2026.083
4bc45cdd-6a55-4aa3-b2ae-d4e8148b34e6,Steve Palmer,https://play-lh.googleusercontent.com/a/ACg8ocLZ5G0ieJ3-ecU8VSYZCkXDIVsmlseH0K-KZh2HjSHrEWvnbcM=mo,It's answered all the questions I've ever asked it.,5,0,1.2026.090,2026-04-09 22:34:56,,,1.2026.090
1747071b-ec62-477f-a27f-c0debffcd102,Nathaniel Fidelis,https://play-lh.googleusercontent.com/a-/ALV-UjURUrwZMj3pq0zKefEbfEgUCJErmV6eVfxyHr7qkR3QZon1o_U,lovely,4,0,1.2026.048,2026-04-09 22:32:54,,,1.2026.048
4277d4c5-c4f5-4fca-a57b-cafd83056496,Baba Emma,https://play-lh.googleusercontent.com/a-/ALV-UjUD2PpK_L_tigOcUv9941ypODiDn6lns2BksVQnPwFWMZrb3Q,it was so wonderful,5,0,1.2026.090,2026-04-09 22:32:29,,,1.2026.090
bc1e9fcf-e5e7-481b-b42f-71f34a789358,Jolade Sekinat,https://play-lh.googleusercontent.com/a/ACg8ocKM5KWkmuFq3cm_UmMVoL3BWL46iEZl7YAWOHtSwK-woyAvXA=mo,but they don't want me to send questions ooo so tell them the boss of chat gpt ooo,5,0,1.2026.090,2026-04-09 22:32:00,,,1.2026.090
d2c1a87f-cca4-4819-b89a-7e241d87648f,Aman Gajbhiye,https://play-lh.googleusercontent.com/a/ACg8ocILgPzobCv7j6uMmFatjyh0eqC3OoVMxk5fAykASrJ7S_kDWg=mo,"it's app is realy helpful, very nice app",5,0,1.2026.090,2026-04-09 22:30:04,,,1.2026.090
6124765b-4f3c-4e94-b01b-73bc8e97989d,Mahima gift Center,https://play-lh.googleusercontent.com/a/ACg8ocJLcox_6F5kUXkdL3YfLUOhggTqdsLl2CHC8HKbKi0CrEDMzg=mo,good,5,0,1.2026.090,2026-04-09 22:29:34,,,1.2026.090
6baa0e73-e6a8-49d2-af70-4a001855ef6f,Oluwakemi Olayemi,https://play-lh.googleusercontent.com/a/ACg8ocIEW_YRRJsTlF6brKchoXXa4WvOO1rScLd8NBTxN5UFfIDAGQ=mo,you just gat to try it out and it won't disappoint you at all...... I mean it,4,0,1.2026.090,2026-04-09 22:29:33,,,1.2026.090
b8e91ad1-1756-4dac-ad45-45f42a2843d1,Kassmitth,https://play-lh.googleusercontent.com/a/ACg8ocJQgXCiX3mwL8AndyBMWTGhnmdCY012hlRMXMi49vv_r_aotA=mo,best app,5,0,1.2026.090,2026-04-09 22:29:11,,,1.2026.090
b4c573bc-cf05-4ce8-bd5c-166772ba1992,Sundar Mourya,https://play-lh.googleusercontent.com/a/ACg8ocKDK_grMCsCinJV8zNbt5g-KN1vs003dcyDXKZBrCVe340qFw=mo,nice,5,0,1.2026.090,2026-04-09 22:27:48,,,1.2026.090
7f5df99d-90be-46b3-be9a-217842918c5e,Abdullahi Suleiman,https://play-lh.googleusercontent.com/a/ACg8ocIRezrwO04pDPJ-ZgERiAHSrq0pGosNPahj3-GJIcTgIBjOtg=mo,super good,5,0,1.2026.083,2026-04-09 22:26:09,,,1.2026.083
af97e7ac-17e7-465b-a2ce-da885e4a7a41,Mikail arkan,https://play-lh.googleusercontent.com/a-/ALV-UjUgfPwdg3HS4GjFGdpmbm_3iBl9JHixHJhMoFZTbRRNEjf-qZ5I,Oohhhhh good game,3,0,1.2026.090,2026-04-09 22:25:52,,,1.2026.090
2afb2716-d905-45c7-bdd5-441a06f22c6f,Elnatan Wendesen,https://play-lh.googleusercontent.com/a-/ALV-UjWOf_kjSwjuVqiAfAgvK8bx9unZDDBakkELpuJzSlODaRHmfho,any thing you want to is here,5,0,,2026-04-09 22:25:12,,,
1d1bcfc9-c599-4bf2-a7f0-e4953cf51a15,adelyn makoni,https://play-lh.googleusercontent.com/a-/ALV-UjWWK7kDjPXwSdLgF1Nht9CrkWG-0LbXvdyA0fyp2KoBxMIToV3S,A good Personal Assistant.,5,0,1.2026.076,2026-04-09 22:23:18,,,1.2026.076
9f7a4ff1-ea22-495b-a8d3-6dd519b7577d,Muhammad Ismail,https://play-lh.googleusercontent.com/a-/ALV-UjVkzAQfIV9gprsr_S-jw7FSwhgcMdMgG1KM8wXI26hkl96jTfjH,good,5,0,1.2026.090,2026-04-09 22:22:22,,,1.2026.090
c15c065f-5d35-4120-bffd-17230ea6d376,Shaan Owos oas,https://play-lh.googleusercontent.com/a/ACg8ocI7EKk1ZNep21ic_uk9y_CCd9WOLLPvB3sWAZfMNqZ4lf_uQw=mo,best,5,0,1.2026.069,2026-04-09 22:20:39,,,1.2026.069
95dd5c3a-a2f1-421a-93b9-b6187d17eee6,Sandeep,https://play-lh.googleusercontent.com/a-/ALV-UjVCkRfxgWwmbrTnoWdLf93fAXYS-I0zwq28NskuY86gX2JW0vQA,"Of all the AI tools I've used so far, Chatgpt is the best.",5,0,1.2026.069,2026-04-09 22:20:22,,,1.2026.069
dfae876e-ecb4-46cd-9f81-30466dcecec7,Osman Kambole,https://play-lh.googleusercontent.com/a/ACg8ocKZrcMzwq049uZTHHNr5NLOeGcrSllEnvAm5uVj0u0wv3AseQ=mo,great app.... it's really helpful,4,0,,2026-04-09 22:18:54,,,
84602753-1caa-40f8-b4df-38fd1b35ec6d,Tiaan Olivier,https://play-lh.googleusercontent.com/a-/ALV-UjXl5njecK7zJQWHXGH1SksqWwLz5IqNaiHRfs4_KozpCx1yb_Nm,Very useful,5,0,1.2026.083,2026-04-09 22:17:30,,,1.2026.083
18c2383e-bc2f-400c-96f9-d49ca20ff375,Steven Obeya,https://play-lh.googleusercontent.com/a/ACg8ocKqZquyNZ7pbge-d9-ayOhN8N-7rzpg6dcZPInWzj36DhwFd3A=mo,this is my best friend,5,0,1.2026.090,2026-04-09 22:16:15,,,1.2026.090
b47967e4-e6a7-4923-a75f-507b3c4548c5,Jm Capunitan,https://play-lh.googleusercontent.com/a-/ALV-UjVZYb4UruaLdaFLkiUhOkP6LQHftopA2SPYvQB6N8sOkLDWERj6,alwYs send upgrade,1,0,1.2026.090,2026-04-09 22:16:00,,,1.2026.090
618613a5-4122-4348-8cf6-a6d266f145ae,Mlando Zulu,https://play-lh.googleusercontent.com/a/ACg8ocI2llle1ANrKMuKaRUMCnT8cQnVfxOYoQ94C_dbeVsKMIQARA=mo,❤️🔥,5,0,1.2026.090,2026-04-09 22:15:00,,,1.2026.090
3b13c729-1a9c-47ed-8725-a1f00ad5e5b3,Rehan Khan,https://play-lh.googleusercontent.com/a/ACg8ocKuLx6LxU_DiaOOWrhJAUfir58vKKB1xG0NhbNqv2NJYrm00A=mo,my favourite app gpt,5,0,1.2026.090,2026-04-09 22:14:03,,,1.2026.090
b13a82d7-f50a-4120-a42b-28cb0f45fd56,Faith Somadina,https://play-lh.googleusercontent.com/a/ACg8ocJTXbqOPbK4VJD2gw9LcXJ9zKGUxoC1GvemBloRUoE93gy_QQ=mo,awesome,5,0,1.2026.090,2026-04-09 22:13:22,,,1.2026.090
197d0ae4-8a61-4393-94e2-66be379b0e1b,Nike Odetundun,https://play-lh.googleusercontent.com/a/ACg8ocKtqQv1TisWuJ8BC6iwSx0T_I8q5JaxmmqL30sB3y4kM5R8hg=mo,Great app!,5,0,1.2026.090,2026-04-09 22:12:27,,,1.2026.090
6b0c8975-1bd7-48b8-b201-4dc7db58e81f,Mpumi Zulu,https://play-lh.googleusercontent.com/a-/ALV-UjUqx1_Gw758ugrhDluAvgXsuFfyS_9B-HSG2Y-B9fs2gTQB7NVE,My new best friend,5,0,1.2026.083,2026-04-09 22:11:53,,,1.2026.083
a9006d02-8ea3-4908-a8c1-9a9109de1881,Abdul Rehman,https://play-lh.googleusercontent.com/a/ACg8ocJDNCDKWq_gjhTgoGnUsMjj68HOHaGIPhTsT6M9A_GITlysdA=mo,ok,5,0,,2026-04-09 22:10:22,,,
5affe9b4-8d24-4242-9d1e-af008fb11991,Javeria Yamee jln,https://play-lh.googleusercontent.com/a-/ALV-UjWYNF5exj4MCmOkZU-df1DjTmBZtNXFzNaXiPcnGQiZZnOXOcdy,they very useful app for everything,5,0,1.2026.090,2026-04-09 22:06:57,,,1.2026.090
cc245aa4-62a4-4dff-bdd4-70a12ca1fc7d,Brendan,https://play-lh.googleusercontent.com/a-/ALV-UjW4di8qkXYhHk3_or1QewptpkzgwMuwql4D04aPB5vsRFYsjPNF,"Everyone download this as it saved me from religious ocd which was from thinking I have to serve for god 24/7 to this doesn't feel normal, so just live your life sometimes serving when you can! thank you Devs!",5,0,1.2026.090,2026-04-09 22:06:47,,,1.2026.090
ad6ac7ab-3a25-49cd-8841-ee19eed784d6,Yeshwanth yesh,https://play-lh.googleusercontent.com/a/ACg8ocJU4xmPmaFuv1iY-hocvT6VfK-OYm5bxhsyGGPAZBiD-e7pJg=mo,🫠🫠,5,0,1.2026.055,2026-04-09 22:03:29,,,1.2026.055
e4eec782-fa0b-4b5b-90a0-e268b7813343,OLASEHINDE OLAMILEKAN,https://play-lh.googleusercontent.com/a-/ALV-UjVV5C0WBLv1esZz3LJL6rpUbfvXI0VALdEnYRDWkTLX1E9657U,this is the best AI app ever,5,0,,2026-04-09 22:01:45,,,
659b837b-d6fd-4081-b9a4-486c79b3c109,Eniola Folorunsho,https://play-lh.googleusercontent.com/a/ACg8ocK6Yj2G_tDny7Q9bbVsGTjgrkB7BgE6cAN8o6PPsrPzcRUHMw=mo,Chat gpt is a very good app for so many functions,5,0,1.2026.090,2026-04-09 22:01:14,,,1.2026.090
a3dc116b-cd0d-47f7-b779-9d44957cd1d9,Zainab Zanii,https://play-lh.googleusercontent.com/a/ACg8ocKdI1EZ64SXpJiavT1YnAiNMR_hP_E_xN8M3Pu0MnLkDdFFbA=mo,this is very smart and may work is ezeyleay good😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊🤑🤑🤑🤑🤑😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊. this is very eazy in my picture editing,4,0,1.2026.090,2026-04-09 22:00:18,,,1.2026.090
c21cb924-1aca-4858-8943-c367a9be5eae,مشاري الشعبان,https://play-lh.googleusercontent.com/a-/ALV-UjUz8DkfMipGh-ROf5zxpNxEtMPipis1sIgiFfTzhQC9XSN9Rf3t,soo much waiting on limit and forgetting everything 💢😡😡,1,2,1.2026.090,2026-04-09 21:58:39,,,1.2026.090
97ce9757-9fa4-4fc4-8cca-2c2fca3b177b,Vikas Borana,https://play-lh.googleusercontent.com/a-/ALV-UjWIoFYjq60KZNsFd6WUY4yGLMyBoRIP3bCBRPClUQuLtx886to,good,3,0,1.2026.090,2026-04-09 21:57:26,,,1.2026.090
feb013ce-12d8-4cb8-8185-1a1b0eb28a24,dia a dia com Lucca Raphael,https://play-lh.googleusercontent.com/a-/ALV-UjUVUudD7gnFe4w2R0-YnIsjQOHXXsAZWQQDQL4m_nFdVKQoTLTVoQ,too many hallucinations,1,0,1.2026.090,2026-04-09 21:57:07,,,1.2026.090
a7b7c522-55b4-4dfd-82e2-e189074a8876,Euis Paridah,https://play-lh.googleusercontent.com/a/ACg8ocIa9JWsz_m0AuEm-bOqoR5hclj3wCZGcbwMdn065ce9_rkarQ=mo,sangat membantu sekali cocok untuk orang yang suka bertanya dan ini adalah teman berbicara terbaik yang pernahku lihat,5,0,1.2026.090,2026-04-09 21:55:32,,,1.2026.090
21fc07e5-20e5-453a-a27a-90c9100a94c3,Opeche Comfort,https://play-lh.googleusercontent.com/a/ACg8ocK5vnFdMLdq6jNF-TcJILDeidu1me9sZD9QVX1tix0ywwZhDg=mo,It's one of the best Ai model it helps in everything like I really enjoy the voice chat than stressing my fingers to type and to upgrade is easy ♥️♥️love this app,5,0,1.2026.069,2026-04-09 21:55:08,,,1.2026.069
edbbded9-f247-4817-93b4-9ab4fefdc9f7,Siyolise Yose,https://play-lh.googleusercontent.com/a/ACg8ocJ0Iyg_4C-UjAPY2hxiUpQ3LJCDD16z2RM4ImSBEqawcxSpYA=mo,💗,4,0,1.2026.090,2026-04-09 21:51:58,,,1.2026.090
32a11b66-c444-4c98-8c82-626a11a54509,Laura Campbell,https://play-lh.googleusercontent.com/a/ACg8ocKT995X-l7rJqvLYjXtUsPipwoXUkEA99q-w5UdyqhaJV61sw=mo,great for getting ideas that actually helps,5,0,1.2026.090,2026-04-09 21:50:53,,,1.2026.090
2fde51d2-ae9e-4c9e-bae7-7f4cbec1036a,Divine Ucheoma,https://play-lh.googleusercontent.com/a/ACg8ocKyAtmIqcKBCGnydjc7ggIQ3DkKdcIHIsgaWP4_jQCIizQ5JQ=mo,what a beautiful app I so much love this app a lot,5,0,1.2026.090,2026-04-09 21:50:35,,,1.2026.090
8f0054a8-b49d-43f2-a201-6de192423dea,Festus Mark,https://play-lh.googleusercontent.com/a/ACg8ocLlqRmk2_QcyQ1thNIHGWwO0Ngwg9HyNVnBgsGVCYddTDXNWQ=mo,Good and reliable,5,0,1.2026.090,2026-04-09 21:49:45,,,1.2026.090
a8b23c9d-0c6a-483c-a5e8-4261145240fc,Bimlendu Bimal,https://play-lh.googleusercontent.com/a-/ALV-UjXnhLLc9sYwuN_PxGDTQBiIiJ4rzEM4Q9dG132heS9838NK1qqA,very good 👍,5,0,1.2026.090,2026-04-09 21:44:10,,,1.2026.090
84ceca71-699d-4871-a044-f4f91ee24e9c,Rizwan Khan,https://play-lh.googleusercontent.com/a/ACg8ocLWKsWcVzFWbUpu3lXYskIohBtG5OrepkuCOPV7Jm-McnaCoQ=mo,good👍,4,0,1.2026.090,2026-04-09 21:43:33,,,1.2026.090
e4c6960e-cd20-4f52-9c52-334b2a411035,ainur azura,https://play-lh.googleusercontent.com/a/ACg8ocIWgmocvgOdG0LpAQaKaMDnRjYkyF81bBFuVQEJtOwAgPbD6w=mo,sangat baik dan sangat membantu.. saya menyukainya🥰,5,0,1.2026.083,2026-04-09 21:39:18,,,1.2026.083
2e95ed13-3856-4e09-bcdf-590742e12a98,Bernice Berny,https://play-lh.googleusercontent.com/a/ACg8ocJBBrlopHrc_2k_cFu9buBBr91TVCAvJ1QhzaBj8j_0lfrDaw=mo,It has been helpful to me,5,0,1.2026.062,2026-04-09 21:39:03,,,1.2026.062
84edf98c-3e91-4511-99ee-c3ea9b6f67a9,yashwant baghel,https://play-lh.googleusercontent.com/a-/ALV-UjXrsyVOT2zKpBP_oWnxGlDXShB_banMkejjYPQndInm_mMHouk,Next level Advice for everything,5,0,1.2026.090,2026-04-09 21:36:43,,,1.2026.090
5dff017c-38f7-4cb3-a5ce-908852924f21,Moraa Trizah,https://play-lh.googleusercontent.com/a/ACg8ocKi_omUBSxVPwe_pmD65vYT4VdDxq8GA7gie5bXnI8Sc5Ksh_U=mo,nice honestly😊😊,5,0,1.2025.350,2026-04-09 21:31:07,,,1.2025.350
6d7ba787-7407-41dc-9991-5e5f4cca59a4,Happy Magayaki,https://play-lh.googleusercontent.com/a/ACg8ocKwEA356Dh0p0d7iVZAM71eCBjTkThlQPBaWHy2krHABclF5g=mo,good,5,0,1.2026.076,2026-04-09 21:29:01,,,1.2026.076
7793b788-d83d-4e8e-be6f-9e9615c2caad,Kemmone Chauke,https://play-lh.googleusercontent.com/a-/ALV-UjVP4ivfRoytgAWGg6ypQ8xumB2TJNEEmVA9torNxJx6_tXqBA,maxceptional 😉,5,0,1.2026.083,2026-04-09 21:28:47,,,1.2026.083
00d41ef4-b6ea-46a6-8b06-446abc09bfda,Savanaa Adiaba,https://play-lh.googleusercontent.com/a/ACg8ocJtFaDsSwhdJqyw6_BGiFOod2QSPoORqZy8X1wQdU10RYTKMg=mo,good,5,1,1.2026.083,2026-04-09 21:27:00,,,1.2026.083
221abe7e-df3f-4df4-a5b3-529d4d1cbdd1,Nurullah Kuş,https://play-lh.googleusercontent.com/a/ACg8ocLIUga36r-4HJWbWdPnHEhT9oOuWeZaclgNqcARyKNlVYl8-A=mo,payment has been broken,1,0,1.2025.077,2026-04-09 21:26:56,,,1.2025.077
d9191d73-7c3d-45c0-b7a5-89d6306f513f,Abass Haleem,https://play-lh.googleusercontent.com/a/ACg8ocJU_dvXFZYvTJPzfD9nRLiwgWVvTx3iv6saHYHVhVxamxcFUg=mo,good,5,0,1.2026.090,2026-04-09 21:26:31,,,1.2026.090
fa64d278-9fbc-44f7-a791-c25defea2609,Rebecca Gabel,https://play-lh.googleusercontent.com/a/ACg8ocIp1PhwORG-0RQ12SNy7FUgrmkhjHvaw4yYrCH3fsfwv5ib1w=mo,"This is one the best AI App, I had come across by far. I really mean it. It is by far the best Generative Conversational AI App you can find. It is as close to having a another human being. Ofcourse It doesn't replace a human being. But it is very close enough, to keep you hooked with appropriate follow-up question which surprisingly matches what you are going to ask the next question. Thanks ChatGPT, for keeping me a company",5,2,1.2026.090,2026-04-09 21:21:05,,,1.2026.090
bb6c3ad6-fc2c-49e2-ac75-13787dd51aa5,Pal Vakula,https://play-lh.googleusercontent.com/a/ACg8ocKdwOTFFn3SSXlvyK6GpzC_LUPIcpxOsuupoap9f2K8G0ol=mo,"I cancelled my subscription, but I was still charged.",1,0,1.2026.090,2026-04-09 21:21:00,,,1.2026.090
190320f0-f0f1-4c96-ac7c-10fb6e751aef,Rejoice Amos,https://play-lh.googleusercontent.com/a/ACg8ocISkgQ2cUtb6Iw2uA9hFmDO3ZE5QPQJu96fJeu45LcQwDqIPA=mo,It is a very good app at it helps a lot,5,0,1.2026.076,2026-04-09 21:15:56,,,1.2026.076
64a72bd5-5f28-47db-9e22-5e2d4d36bb74,Edoh Felix,https://play-lh.googleusercontent.com/a/ACg8ocJNnmXaMyuk8NtTtDStg6oXe0Rqudig95rzGtKszYAASbobsA=mo,this App very good,5,0,1.2026.090,2026-04-09 21:15:26,,,1.2026.090
168c9a19-0f61-4c47-b826-94a838fa1524,Y W.,https://play-lh.googleusercontent.com/a-/ALV-UjX_fQMNjTAiD5ab2Ol1xR2fT70CLtWrfqGQmlAXwwkG4LoGVhUq,quick response and logic answers.,5,0,1.2026.090,2026-04-09 21:15:12,,,1.2026.090
0932329c-4559-44c5-ac39-b2917dea6fe1,Sarauniya Emmanuel,https://play-lh.googleusercontent.com/a/ACg8ocIgpMSmhjAZZRyk56iep3u5AsuNm_o-IkYdlSXgruTlk-QCmQ=mo,I love everything about chatgpt ❤️❤️❤️,5,0,1.2026.090,2026-04-09 21:15:06,,,1.2026.090
737cf47f-e8b6-4380-be68-ab6f8eaaac04,linda Yu,https://play-lh.googleusercontent.com/a-/ALV-UjUOHk8EGLrrX6MjaybPeXxa26yvlLNctThfIhZCIt_qkSm17EJV,I love the app it helps me and I could use this all day,5,0,1.2026.090,2026-04-09 21:14:19,,,1.2026.090
371a5c88-3bec-4c70-b832-b0b2575893e2,Legesse Lilay,https://play-lh.googleusercontent.com/a-/ALV-UjUvxoIMOzUMVZLXJCP0452L8aIP_NPUcqo6oWrH2w_eUSrdX_gt,👍 it's Greater helper try it,5,0,1.2026.090,2026-04-09 21:14:03,,,1.2026.090
0c22207e-4353-4049-b651-0282a1b2ad6a,Jubair Khan,https://play-lh.googleusercontent.com/a-/ALV-UjVrweB_-GvQ0wKQKuT4NxJHjYzqAPPdw0YJqAflrt9IBLm9LyEC,💓💓,5,0,1.2026.090,2026-04-09 21:13:49,,,1.2026.090
519acb1f-0670-4235-a2e3-b1a17c7ab044,Gabriel Kweku Deku,https://play-lh.googleusercontent.com/a-/ALV-UjW6K4BEso-uaCcCSQNH-nZoVH47_Zl7AGAwp5xBvL0W_FGEsz6r,70% good,2,0,1.2026.055,2026-04-09 21:12:44,,,1.2026.055
bf461433-9be6-49e1-b7b5-0deb1c5690d1,Yasir Sally,https://play-lh.googleusercontent.com/a/ACg8ocKm4pF8nJmtIIeJ2EuvUPRvo9MWRynHpqygimNS4JSrhIKiIQ=mo,"This is the best ai app I've ever seen very compatible and easily accessible, it gives you straight to the point answers that are very reliable 😃",5,0,1.2026.090,2026-04-09 21:10:47,,,1.2026.090
c4d2acb2-ced9-461a-9bdd-3056e85edcd9,Felisters Nyauchi,https://play-lh.googleusercontent.com/a/ACg8ocJ6uZGaNJWTFBEZWU4aFN-ybhh6LUT0Z_mzfNmKWqfz8f33Zg=mo,l like this it's easy to use,5,0,1.2026.090,2026-04-09 21:10:09,,,1.2026.090
daab417e-34b3-4df0-af4a-edcf82be7796,Jack Junior,https://play-lh.googleusercontent.com/a-/ALV-UjUpQtIFOFqUD6i-fqvWivpvH_LNhTiSHyttVNWW2DaR5rnvz0I,is good for me,4,0,1.2026.083,2026-04-09 21:09:20,,,1.2026.083
